gene_id_ms,gene_name_ms,gene_name_hu,gene_length,mean_rpkm,max_rpkm,sd_rpkm,x38533_subq,x38533_acral,x38534_subq,x38534_acral,x38536_subq,x38536_acral,x38537_subq,x38537_acral,x38538_subq,x38538_acral
53860,Septin9,SEPTIN9,5262,89.92651374326805,145.98215739599377,51.936185943650244,31646,19316,2885,33476,14777,13312,39672,7684,37189,29224
53861,Zranb2,ZRANB2,3584,7.594681817938811,9.399875054762946,1.4612233710084679,1202,1130,1016,1614,1336,1994,2055,1905,1631,1445
53867,Col5a3,COL5A3,6112,27.334595167449592,44.6090722713206,14.785334962678675,11314,14913,1769,8321,7376,13047,12775,2778,10568,8761
53868,Rab25,RAB25,1203,9.18440435087906,61.204935196211,21.398705504614167,0,38,0,0,3,0,7,5073,2,818
53869,Rab11a,RAB11A,2333,21.88676003072483,52.43206900486506,13.16757512157678,1112,2378,1311,2114,2042,2235,2889,8428,2353,3306
53870,Cntn6,CNTN6,4554,4.560621759830928,21.095241204739402,7.053326946955704,584,508,0,4956,44,11,101,0,1494,885
53871,Pkd2l2,PKD2L2,14210,0.8505965736536034,1.2328637242827616,0.30577663639685215,441,546,420,571,770,662,1102,433,811,990
53872,Caprin1,CAPRIN1,7614,32.59986739603204,46.41930562503958,11.487438676723711,10703,12837,4553,15459,9607,10877,19513,10901,17111,17461
53878,NA,NA,1570,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
53881,Slc5a3,SLC5A3,10913,2.663524494960481,5.247193873276654,1.2237696108348466,1566,963,1490,1251,3385,1566,3602,1010,1523,1324
53883,Celsr2,CELSR2,11149,3.8791953576321196,12.656304316526807,3.7848746867781333,1306,403,398,1834,682,586,2301,9722,2383,2274
53885,Nphp1,NPHP1,2319,5.077446172648278,7.163517024724905,2.1955372465610434,721,415,212,857,328,890,993,404,707,776
53886,NA,NA,14073,NA,NA,NA,58,92,173,41,93,140,117,493,125,137
53890,Sart3,SART3,4517,4.358667178398576,6.320971021275191,1.6154093427459357,1100,954,398,1124,837,801,1796,860,1318,1012
53892,Ppm1d,PPM1D,2894,4.2358953356983635,5.421436491043224,1.142679308754177,583,664,253,618,357,609,876,1081,718,664
53893,Nudt5,NUDT5,8490,2.565584126212305,3.1139534529982456,0.7201025056092081,688,1202,488,1182,950,858,1663,1763,1248,1550
53895,Clpp,CLPP,1207,10.799031172261367,14.853432087861911,2.9456386957875536,374,544,838,730,443,472,817,619,744,1054
53896,NA,NA,2294,NA,NA,NA,8,88,110,0,31,31,51,4,28,13
53897,Gal3st1,GAL3ST1,2902,6.795560801267258,14.160698523737523,5.373138826194107,784,51,16,2120,328,789,2278,785,1577,1024
53901,Rcan2,RCAN2,4172,9.042826876690727,16.174875836459496,5.868201768775676,2304,652,877,1425,849,3610,3967,472,3267,3252
53902,Rcan3,RCAN3,5101,4.611809121678303,6.628873385813012,1.998751864126144,1103,1282,241,1493,985,1081,2127,826,1597,1601
53906,NA,NA,537,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
53945,Slc40a1,SLC40A1,3487,7.547945689665277,52.78651723576775,18.300271638768372,87,66,544,126,131,75,185,12682,91,317
53951,Gpatch11,GPATCH11,4849,1.7991383756518151,2.3998630245288823,0.4813382350411944,486,468,315,353,403,560,732,400,537,508
53970,Rfx5,RFX5,5222,1.8140938008621095,2.603804957958864,0.5496044827496267,598,516,263,487,532,444,793,445,522,489
53972,Ngef,NGEF,3967,1.0038450729850763,2.56244239013985,0.7099533089599961,157,556,19,132,299,123,232,305,131,257
53973,NA,NA,2060,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
53975,Ddx20,DDX20,3040,3.6017340530466484,4.68825934513589,1.0025913943337859,520,665,228,621,477,551,840,670,690,575
53978,Lpar2,LPAR2,5701,0.361881616882087,1.9577737730264666,0.6621265542885729,22,39,38,7,28,11,16,769,10,164
54003,NA,NA,4883,NA,NA,NA,19,41,0,0,3,14,12,0,0,0
54004,Diaph2,DIAPH2,10107,3.566507905109118,4.65755701882562,0.8851848432661266,1685,2321,1125,1764,1732,2173,2805,1737,2279,2030
54006,Deaf1,DEAF1,11347,1.6652434229946798,2.7913493555546833,0.5966086771172454,1393,848,584,1019,772,915,1431,825,1099,904
54120,NA,NA,1336,NA,NA,NA,0,0,0,18,18,8,36,35,21,42
54122,Uevld,UEVLD,7937,1.9564475119369644,2.81063658272431,0.6789670632031932,500,532,402,1052,587,853,1181,1537,925,863
54123,Irf7,IRF7,1934,6.197634908802788,31.37561893551201,10.25775202320542,217,3319,192,106,297,280,309,245,519,310
54124,Cks1b,CKS1B,757,14.290977838332077,22.659646098364,6.9816873014901875,703,411,78,761,621,481,1079,517,611,558
54125,Polm,POLM,4084,1.9309451747931787,4.136635107316858,0.9286796336467077,743,323,291,320,362,419,564,440,347,345
54126,Arhgef7,ARHGEF7,11106,6.87728607806196,9.384930762104862,2.565603517594681,4584,3995,1725,4403,3835,4230,6297,2366,4949,4584
54127,Rps28,RPS28,396,250.22272967682486,339.24653269490346,81.0096834012379,4655,5410,1713,4802,2560,3435,5036,8231,6171,7898
54128,Pmm2,PMM2,1990,7.073773562054221,8.946492841322927,1.2196439018586736,783,687,592,563,645,745,933,1168,676,823
54130,Actr1a,ACTR1A,2749,39.04543497248551,51.90553955896696,10.551109863269117,4127,5473,2460,6648,3616,4232,7861,7063,6908,6913
541307,NA,NA,282,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
54131,Irf3,IRF3,2532,7.116372216323189,12.643959223325616,2.8673006070766207,1408,889,384,749,721,613,1322,927,1072,1013
54132,Pdlim1,PDLIM1,1505,45.29067385806312,70.78469839037425,18.50276683538877,2276,3285,1342,4229,4508,6304,5617,2767,4321,6263
54135,Lsr,LSR,2177,5.643997563598948,30.714750417725707,10.205646553605742,215,386,48,170,156,187,211,4607,118,556
54137,Acrbp,ACRBP,2154,0.7101467621716538,2.185087233307455,0.695525825770741,207,0,129,48,95,52,111,35,37,61
54138,Atxn10,ATXN10,2552,26.792280653989177,44.08723133034834,12.082019343175023,3016,2789,941,4366,2887,2890,5663,2607,5447,4938
54139,Irf6,IRF6,4300,21.00145566148228,39.25989775143199,13.473875991064284,3313,725,63,5182,1816,2326,8114,8752,8173,6311
54140,Avpr1a,AVPR1A,2671,0.7399413715595285,1.3790666614001699,0.41874363050099167,162,61,93,30,177,21,183,75,150,89
54141,Spag5,SPAG5,3884,2.8789799316818288,5.857171898407973,1.7321034555421218,552,299,118,927,692,814,1431,477,598,537
541463,NA,NA,2252,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
54150,NA,NA,1608,NA,NA,NA,0,0,0,1,0,1,0,13,0,5
54151,Gm57852,NA,12223,3.44754061760113,4.456238627711236,0.7722598799462925,2048,1529,1722,2374,1794,2583,3347,2542,2637,2251
54152,Dnal4,NA,1520,8.206992042380618,11.74276046251984,3.563783731029823,785,825,122,781,500,533,1016,462,764,629
54153,Rasa4,RASA4,3434,3.125930132050079,6.127968890705298,1.8067694270303098,555,1151,890,273,862,732,701,164,401,452
54156,NA,NA,2700,NA,NA,NA,0,0,0,2,18,16,18,87,14,9
54159,Rnase2b,RNASE2,759,1.7270089666576274,13.098935482174651,4.601799576585998,0,0,0,0,0,0,0,685,0,32
54160,Copg2,COPG2,4662,24.57983440958517,38.00319854617428,11.277890994479812,4870,7394,1120,9140,5087,3957,8246,3756,7957,7158
54161,Copg1,COPG1,4656,26.446332944386654,38.14350431496037,10.483753041417316,6671,7100,2080,7770,4214,4928,9419,3831,8598,7602
541610,NA,NA,2701,NA,NA,NA,0,0,4,0,5,23,19,5,12,0
54167,NA,NA,4325,NA,NA,NA,0,205,14,14,3,41,35,10,28,3
54169,Kat6b,KAT6B,37946,0.8751288776539874,1.4303112341182453,0.274748285187594,2387,1740,1089,1518,1549,2002,2414,1611,1829,1722
54170,Rragc,RRAGC,2606,14.321419546872333,17.342393139220682,2.0710002652845723,1488,1644,1661,1891,1479,1548,2551,2481,2188,2572
54188,Cpsf4,CPSF4,1791,5.497639790487159,8.163182768512335,1.350268717103332,643,571,332,418,351,446,652,582,528,552
54189,Rabep1,RABEP1,5534,9.821823820154515,15.653274839138989,4.450660917486467,2095,2346,1469,3448,1989,2476,5449,1377,4189,3267
54192,NA,NA,782,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
54194,Akap8l,AKAP8L,4160,4.399985933129808,12.942926965450578,3.597056883412831,2368,909,486,750,884,950,1232,449,740,619
54195,Gucy1b1,GUCY1B1,3251,1.5171469430998425,2.5287286172222667,0.6376432530800598,289,182,196,193,207,162,347,132,398,372
54196,Pabpn1,NA,1793,27.792584717001265,47.63097012925799,9.733725892089856,3756,2747,1228,2362,2194,2421,3685,2770,2234,2838
54197,Rnf5,RNF5,1101,15.728619233721826,21.424707714095707,4.810276575575371,828,670,686,868,547,564,1306,644,1142,1382
54198,Snx3,SNX3,1377,40.5990841721009,51.70630028160102,9.97566772592482,2978,2951,1668,2551,2539,2485,3735,2979,3447,4095
54199,Ccrl2,CCRL2,2249,0.9935414113932949,2.3574910982727637,0.7206003777937402,32,290,66,142,37,79,134,7,156,138
54200,Sult2b1,SULT2B1,2112,2.670607049821795,18.719765187709996,6.54944129037482,0,0,0,0,0,0,0,2724,2,326
54201,Zfp316,ZNF316,9411,1.1995023718281481,2.060942806098184,0.6872817972681713,553,215,161,795,399,530,1190,401,939,653
54204,Septin1,SEPTIN1,4748,53.396536102269,371.1427435236611,128.76811070665838,1479,376,90004,130,16197,10768,7907,152,4464,170
54208,Arl6ip1,ARL6IP1,2135,28.6260966178649,42.76310700274501,11.659192362487401,1310,2720,1698,4710,2133,2001,5509,4014,4264,2996
54214,Golga4,GOLGA4,10458,5.766432501020493,8.999437344895334,2.472130997130931,3387,1504,4807,1863,5472,12534,5033,2559,4013,2802
54215,NA,NA,2642,NA,NA,NA,22,65,58,12,21,36,36,5,22,40
54216,Pcdh7,PCDH7,13216,6.488715196041248,9.050071886287531,2.639939252097657,4224,6542,530,5055,3961,3932,6427,5839,5405,3731
54217,Rpl36,NA,783,96.15975920954476,146.23367738219417,29.844786725501553,2301,3875,2325,4399,2143,2862,3531,7889,4167,5390
54218,B3galt4,B3GALT4,1577,1.0919312811362427,1.6382324208978147,0.4125383918859695,26,124,106,71,61,57,112,178,95,67
54219,Cd320,CD320,2415,1.9469621479394446,2.779728288171308,0.6582164300722926,124,332,218,316,181,166,306,156,325,264
54324,Arhgef5,ARHGEF5,5452,3.775798387243357,13.111053668788259,3.9568501936323783,616,428,201,499,635,506,887,4925,905,1468
54325,Elovl1,ELOVL1,4444,10.371424387729423,23.03167167160656,6.4334464526195445,1125,1530,333,2641,1199,857,2688,7052,2699,3329
54326,Elovl2,ELOVL2,3963,0.43375809911416147,1.1396672615563666,0.3872383803198912,27,16,0,233,5,92,189,89,75,146
54338,Slc23a2,SLC23A2,8382,3.2383977673963473,4.753578738665685,1.1774210142168284,1068,2077,859,1517,1146,1155,2162,901,1929,1257
54342,Gnpnat1,GNPNAT1,3840,3.385842632597945,4.771209827510577,0.9360121598795739,406,580,490,766,545,819,889,696,887,1010
54343,Atf7ip,ATF7IP,17823,4.287799256029675,6.682585424717264,1.7957591646418476,4457,3128,1286,4262,2872,3817,7492,3487,5197,3997
54351,Elp5,ELP5,1728,16.248422251650233,21.468352374317917,3.3097559800346894,1095,1422,1026,1488,1209,1460,2121,1573,1796,1831
54352,Irx5,IRX5,2403,1.0328703178817775,4.886320598676948,1.6282605565044015,10,44,164,0,107,2,51,809,23,152
54353,Skap2,SKAP2,1639,8.014836734758482,12.6049465662777,2.1515549759953463,601,1130,592,442,664,568,839,953,620,625
54354,Rassf5,RASSF5,3738,2.959558250156507,5.300057262470979,1.6786675159934377,643,967,118,170,394,528,546,1365,530,656
54357,Epb41l4b,EPB41L4B,11546,5.69497290440516,8.668834738759585,2.950809284496876,2550,1830,209,5033,839,3260,6296,3998,4423,4907
54364,Rpp30,RPP30,1154,4.268701665173446,7.4639095353802345,2.3620185483582032,125,109,90,387,199,255,410,229,417,403
54366,Ctnnal1,CTNNAL1,3889,6.399182818811601,13.477674646118048,4.344518514378474,456,444,256,2704,444,1853,2462,1689,1094,2171
54367,Zfp326,ZNF326,4478,2.2940331836847716,3.2377126836903254,0.6432444261331776,461,580,316,498,637,669,912,533,683,524
54368,NA,NA,2622,NA,NA,NA,7,0,83,19,10,0,15,7,11,0
54369,Nme6,NME6,1497,3.355169873860481,3.9752349241177614,0.7802843254470099,247,146,299,307,176,271,367,279,271,271
54371,Chst2,CHST2,6242,3.953695006634889,11.40255454689596,3.414106645575594,931,3893,109,1156,1364,995,1409,430,847,2023
54373,NA,NA,2152,NA,NA,NA,1,1,0,0,0,1,0,14,4,0
54375,Azin1,AZIN1,9176,9.243262525737894,14.539450743449745,3.8328755412551816,2878,4341,2238,5089,4033,4407,8064,2684,6459,5332
54376,Cacng3,CACNG3,1525,3.466787067290188,16.24467288958944,5.441403740398147,324,1355,0,47,59,32,59,0,160,294
54377,NA,NA,3649,NA,NA,NA,0,51,0,0,4,14,6,39,13,59
54378,Cacng6,CACNG6,2869,2.2698596829597104,15.102218130191499,5.231377613286242,9,0,2213,0,541,1020,335,0,156,1
54380,Smarcal1,SMARCAL1,8491,3.0256136016572657,4.991770801770552,1.567116735980251,1532,1135,393,1610,1032,1111,2354,464,2052,1440
54381,Cpq,CPQ,2013,11.598367652075465,23.467050643189108,7.225190456367767,824,1178,503,1883,730,854,2002,170,2287,1095
54382,NA,NA,876,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
54383,Phc2,PHC2,5820,20.757203438830565,28.718979941070884,9.030941817710522,6624,7502,1302,8052,4103,4169,8751,3462,8092,8266
54384,NA,NA,12277,NA,NA,NA,284,87,171,109,208,171,236,118,186,183
54387,Mcm3ap,MCM3AP,6825,5.73324611427493,7.95898391775069,2.059254602086599,2389,2054,1088,2337,1912,1815,3207,1329,2572,1832
54388,NA,NA,864,NA,NA,NA,0,0,0,0,6,10,0,0,3,0
54390,NA,NA,1201,NA,NA,NA,0,0,0,0,0,19,9,0,8,0
54391,Rfk,RFK,2482,16.071134167333927,20.738740704527117,3.4205073171138425,1475,1748,2316,2063,1555,2578,3043,1868,2492,2429
54392,Ncapg,NCAPG,4468,3.396065076418944,6.397408462326242,2.1243357395659643,426,430,143,1357,894,1187,1798,640,1093,840
54393,Gabbr1,GABBR1,5818,3.156059153928036,11.396144198487,3.436110977436162,2916,802,230,655,1142,1486,1135,398,800,493
54394,Crlf3,CRLF3,9059,2.0966795178363795,3.227079935954223,0.7794283831414568,1172,1599,341,908,780,916,1262,927,929,1122
54396,Irgm2,IRGM,3514,7.913820843358063,28.381445894730692,8.774534956562633,385,5455,359,1131,644,1288,1607,208,1562,1423
54397,Ppt2,PPT2,2335,8.663862443184096,14.693283845515916,2.7105166898721023,812,914,886,830,637,787,1561,1178,1661,1000
54399,Bet1l,NA,2182,5.147798109491779,6.986147269490345,1.2540373852642361,420,560,551,635,427,455,905,459,738,628
54401,Ywhab,YWHAB,3672,58.89011057747244,81.16516609695617,18.874895409300347,8407,10026,5906,14371,7246,8387,17391,9384,14429,14732
54402,Stk19,STK19,1078,4.517257109844994,5.325402113507932,0.7030754290688754,226,314,178,276,207,185,324,277,229,314
54403,Slc4a4,SLC4A4,9078,3.539209639601481,23.387790965794192,8.025871657703137,425,160,10844,130,545,356,632,500,347,302
54405,Ndufa1,NDUFA1,494,15.263129448658342,36.18542698881766,9.027714051233698,181,200,913,432,185,430,413,408,359,376
54409,Ramp2,RAMP2,872,10.986955744320401,19.897167069498018,6.109815808413262,412,949,740,212,782,485,461,195,320,856
54411,Atp6ap1,ATP6AP1,3785,23.216710585886137,36.639671724563705,8.910004837859539,2959,5850,1688,5673,3227,2812,6781,4507,6714,4342
54418,NA,NA,16962,NA,NA,NA,130,48,0,13,26,36,163,14,150,19
54419,NA,NA,1497,NA,NA,NA,0,0,0,0,0,0,37,0,0,0
54420,Cldn8,CLDN8,2358,0.20815982559258003,1.6003565610175305,0.5629909781346635,0,0,0,0,0,0,0,260,0,9
54422,NA,NA,5241,NA,NA,NA,8,20,0,4,13,8,5,21,4,0
54426,NA,NA,2226,NA,NA,NA,47,0,0,12,20,11,22,37,5,0
54427,NA,NA,2670,NA,NA,NA,3,0,0,9,7,14,15,19,5,7
54445,Unc93b1,UNC93B1,2230,23.294908455195607,58.08667410841107,17.08354471402794,2468,7085,781,2387,2035,2085,3500,598,3523,1839
54446,Nfat5,NFAT5,20917,3.8894329116071136,6.374390986965396,1.298935739901627,5864,4191,2484,2613,4268,4626,6041,5811,4392,4145
54447,Asah2,ASAH2,4823,2.197871961732046,3.7646729647761923,0.8211302782784897,299,585,510,259,624,453,744,1251,467,745
54448,Il36a,IL36A,883,1.4998056238101154,10.322529855005765,3.6128338476504336,0,0,0,0,0,0,0,628,0,87
54450,Il36rn,IL36RN,1951,6.797848999087898,39.66615264426256,14.244282718715132,0,0,0,0,0,0,0,5332,0,1688
54451,Cpsf3,CPSF3,3195,8.82420512927318,12.587260199468336,2.6845300731560577,1112,1354,682,1748,990,1228,2127,1480,1947,1926
544678,NA,NA,9294,NA,NA,NA,93,35,46,30,59,72,85,11,79,37
544696,Tbc1d32,TBC1D32,9206,1.1131944918906271,1.7904740938568828,0.402558458973,438,336,490,625,388,554,875,442,798,433
544707,NA,NA,907,NA,NA,NA,0,0,13,0,4,0,4,0,0,0
544710,Krtap10-10,KRTAP10-11,1305,13.72018153839087,109.76145230712696,38.80653361962665,0,0,0,0,0,0,0,9869,0,0
544717,Uqcc6,NA,748,1.3742600934915847,4.659167002449343,1.4322544951237208,0,36,178,21,46,87,68,27,53,65
54473,Tollip,TOLLIP,3854,14.272409049106798,19.89179129753768,4.091943340151582,2144,2415,1308,2860,1918,2003,3647,5282,3300,3721
544736,NA,NA,1009,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
544748,NA,NA,930,NA,NA,NA,0,0,0,0,0,0,0,1,0,0
544752,Tug1,TUG1,7084,14.485348004626196,22.591609905683175,5.815662717920839,4149,4090,1579,7020,3445,4506,8720,6377,7748,5502
544763,Hbq1b,HBQ1,748,0.8082229895354786,2.6750087527958266,0.9721648219831747,88,17,76,17,6,6,24,0,10,7
544767,NA,NA,3182,NA,NA,NA,16,0,0,0,6,0,20,0,6,0
544791,Myh13,MYH13,5902,2.9366950075963563,19.290362414943807,6.650867776321588,217,0,5815,0,1994,1456,728,0,401,1
544792,NA,NA,1158,NA,NA,NA,0,0,0,0,0,0,0,1,1,6
544806,NA,NA,2187,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
544807,NA,NA,1205,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
544808,NA,NA,815,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
544817,Arhgap27,ARHGAP27,5973,1.6440746393677697,3.4833031008836186,1.0799552083376043,254,1138,357,201,335,352,303,1227,288,736
54483,Mefv,MEFV,3607,0.35612529860788644,2.0984359499501872,0.7072396910950762,8,414,0,11,32,51,42,28,27,40
54484,Mkrn1,MKRN1,5086,5.408892893496664,7.9263593389792515,1.1183455796283992,1107,2205,1372,1166,767,817,1726,2022,1260,1312
544848,NA,NA,6063,1.108059217162516,1.529659941564463,0.46621542571950086,377,386,47,414,273,461,555,293,449,401
54485,Dll4,DLL4,3451,2.0235934472825488,4.968314128976647,1.4714591070904315,143,663,342,265,616,459,339,193,161,1008
54486,Hpgds,HPGDS,4276,1.286562448666874,1.6846125988888145,0.42135333073449494,239,394,130,161,198,324,439,425,347,317
544864,NA,NA,6413,1.5113759501569415,2.503470542299375,0.565582792059581,532,505,820,396,336,716,547,829,368,244
544881,NA,NA,1851,NA,NA,NA,0,0,0,2,6,4,0,0,9,18
544896,NA,NA,351,2.675296092940821,20.655519433642183,7.267088640301492,0,0,0,0,0,0,9,0,351,7
544922,NA,NA,2458,NA,NA,NA,86,43,15,53,65,36,136,29,89,72
544923,NA,NA,1810,NA,NA,NA,0,0,0,0,3,1,0,0,0,0
544944,NA,NA,629,NA,NA,NA,4,0,0,26,17,6,16,17,21,28
544963,Iqgap2,IQGAP2,6015,1.718663289101436,4.358507611267748,1.3291522838094432,1153,594,210,182,573,536,576,247,859,441
544971,Bdp1,BDP1,13918,2.8505970500523206,3.8835566299133286,0.9379691724037363,2336,1650,1122,1997,1937,2287,3400,1729,2582,2408
544990,NA,NA,971,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
544998,NA,NA,697,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
545007,NA,NA,1815,NA,NA,NA,6,0,24,7,2,1,3,5,9,5
545013,NA,NA,997,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
545030,Wdfy4,WDFY4,11010,4.985481672877484,14.235968679311103,4.61053851242999,3606,8573,442,1317,1790,2174,3529,450,3864,1397
545047,NA,NA,851,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
545055,NA,NA,1099,NA,NA,NA,2,0,0,0,0,2,8,0,1,0
545056,NA,NA,1189,0.8774341514440182,1.969697361709627,0.5191792762836603,103,85,41,40,36,20,28,65,29,52
545085,Wdr70,WDR70,3825,2.8815174108396002,4.201915104041536,0.9420388318026673,497,464,285,589,424,421,1011,631,775,597
545086,NA,NA,1605,NA,NA,NA,0,52,0,0,9,0,11,0,8,35
545091,Hnrnpa1l2-ps2,NA,1165,2.3380853061552145,4.176687486124986,1.0163168865350531,214,165,61,177,102,111,157,106,96,192
545123,NA,NA,1590,NA,NA,NA,1,0,0,0,0,6,1,0,2,12
545124,Tdg-ps,NA,2947,1.106232761785881,1.4888690557033977,0.3372233095383242,121,169,81,209,127,141,276,164,208,208
545126,NA,NA,3359,NA,NA,NA,0,21,0,1,2,0,7,10,20,3
545136,Fam186b,FAM186B,9412,0.32621665920293713,1.0798656774593862,0.3275642599991094,447,37,109,130,120,185,255,86,142,49
545140,NA,NA,2114,NA,NA,NA,0,0,0,0,1,0,0,0,0,0
545156,NA,NA,77184,NA,NA,NA,2058,2773,863,2094,1830,1806,2226,1844,1621,2727
545180,NA,NA,1045,NA,NA,NA,0,0,0,10,0,5,9,0,1,0
545182,NA,NA,9299,NA,NA,NA,56,19,19,37,20,44,35,29,40,76
54519,Apbb1ip,APBB1IP,3363,4.837155935275693,10.823953349032323,2.871712431328053,734,1991,278,483,986,980,1245,575,910,900
545192,NA,NA,6090,NA,NA,NA,9,14,107,48,26,28,97,93,72,70
545205,NA,NA,4507,NA,NA,NA,0,0,0,0,0,10,0,8,1,3
545207,NA,NA,5078,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
54524,Syt6,SYT6,6396,1.8097095509721681,2.996837901525719,1.1574846039045352,843,843,1,833,171,150,1115,46,570,687
54525,NA,NA,11521,NA,NA,NA,36,182,260,188,184,208,252,422,236,138
545253,NA,NA,12766,NA,NA,NA,165,0,32,77,79,67,125,0,70,23
54526,NA,NA,11764,NA,NA,NA,0,0,0,0,0,0,8,0,2,0
545260,Arsi,ARSI,2764,1.1529942369548387,2.7847459193154633,0.8114919192308059,137,421,204,23,343,80,274,104,81,159
545261,NA,NA,601,1.6758601608973687,2.496971564589782,0.5963735078964053,66,71,58,34,56,38,52,41,33,80
545276,Gal3st3,GAL3ST3,2422,0.39889873898084377,1.902251437916644,0.6193058841192635,40,252,33,7,34,0,40,0,22,20
545279,NA,NA,1795,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
545280,NA,NA,1622,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
545288,NA,NA,1732,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
545291,NA,NA,7013,NA,NA,NA,0,40,0,25,5,27,53,28,11,20
545363,NA,NA,1930,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
545366,Cfhr2,NA,1602,2.1553159332732044,4.747580506449751,1.584758933311802,133,416,0,69,190,232,211,106,246,334
545370,Hmcn1,HMCN1,18777,2.419391624582791,11.758134322192875,3.9074754107951035,750,12076,426,309,917,836,441,3181,228,3138
545378,Sh2d1b2,SH2D1B,399,0.4168285939381743,1.2362849328526024,0.4270487945317904,0,17,0,10,3,4,10,2,7,29
545384,Ifi214,NA,1294,0.5199102196418532,2.6138398278603034,0.8555052119924305,21,185,0,5,49,6,26,19,20,19
545389,Cep170,CEP170,13335,5.779327377078799,9.66402592774605,3.046549964786143,4252,3984,920,4972,3676,3488,6958,1247,6239,4412
545391,Catspere2,CATSPERE,18068,0.524880328448041,1.0570933415409678,0.2400449359572636,840,417,426,480,348,569,740,362,389,379
545417,NA,NA,1103,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
545428,NA,NA,10566,NA,NA,NA,301,138,186,100,307,497,532,92,199,196
545447,NA,NA,842,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
545466,NA,NA,2402,NA,NA,NA,0,0,0,0,0,0,0,0,1,0
545471,NA,NA,2706,NA,NA,NA,2,1,10,18,2,6,18,5,6,10
545474,NA,NA,3107,NA,NA,NA,0,0,0,0,0,0,0,0,0,8
545475,NA,NA,397,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
545477,NA,NA,1572,NA,NA,NA,0,0,0,0,0,0,1,0,1,0
545481,Arhgap40,ARHGAP40,2300,0.5783718915171091,3.8430555676680873,1.3473515619574885,0,0,0,0,3,3,0,609,0,106
545486,NA,NA,2004,NA,NA,NA,40,0,80,12,25,17,42,18,21,61
545490,Zfp973,NA,1335,1.0261631695834978,2.478536460521089,0.6660009941055511,55,48,169,37,168,89,77,47,44,117
545510,NA,NA,13361,NA,NA,NA,30,0,22,8,27,24,11,2,1,4
545527,NA,NA,2319,NA,NA,NA,12,0,0,27,2,0,13,16,6,24
545531,NA,NA,4347,NA,NA,NA,119,23,19,59,92,43,67,93,70,133
545539,Gm15417,NA,1568,0.8432738971921022,3.67105714659281,1.1563476277329932,10,46,294,15,65,214,57,53,47,48
545547,Lce1j,NA,699,3.433496959162686,24.23153284701324,8.479643989621591,0,0,0,0,0,0,0,1167,0,133
545548,Lce3a,NA,568,0.42002634845549786,1.0300140806246616,0.4188903020941002,0,32,0,0,5,0,26,34,7,16
545551,BC021767,NA,2228,0.3696815440680548,2.2474555758068138,0.76903973950961,0,33,0,6,0,6,8,345,1,42
545554,NA,NA,3176,NA,NA,NA,70,67,17,88,37,52,115,13,78,66
545557,NA,NA,10038,NA,NA,NA,64,0,23,29,33,22,55,11,20,0
545562,NA,NA,1413,NA,NA,NA,0,0,16,0,0,0,0,0,0,0
545605,NA,NA,3263,NA,NA,NA,80,0,0,0,40,42,43,23,9,0
54561,NA,NA,2826,NA,NA,NA,0,15,0,0,25,6,24,23,35,12
545611,NA,NA,5191,NA,NA,NA,16,0,10,0,20,20,46,17,14,8
54562,NA,NA,2114,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
545622,Ptpn3,PTPN3,7363,2.3220342946563157,5.407022970633845,1.5930408705031578,562,605,1561,270,798,5405,683,2743,603,824
54563,Nup210,NUP210,9147,1.3310529801479374,2.1147943359695036,0.696383887037098,614,1014,988,216,825,875,1033,543,683,174
545637,NA,NA,1325,NA,NA,NA,12,0,0,0,0,0,0,0,22,0
545641,NA,NA,1078,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
545645,NA,NA,811,NA,NA,NA,0,0,0,4,4,0,0,0,10,0
545646,Gm13290,NA,968,0.8639242715214277,1.4618194192751537,0.5938959626210367,62,38,0,73,59,39,67,0,41,74
545647,Gm13289,NA,968,0.87229327093871,1.6207568528044964,0.6186111278237388,69,38,0,71,58,39,70,0,36,74
545648,Gm13272,NA,811,0.30135993606593237,1.8876224303217375,0.6519832590431551,0,0,0,0,6,12,15,0,9,90
